7 1:6.000000 2:20.000000 3:3.106686 4:0.184123 5:254.000000 6:0.929877 7:0.559091 8:0.000822 9:-0.010060 10:0.003627 11:-0.021085 12:0.011958 13:0.047426 14:0.030146 15:0.032425 16:-0.006293 17:-0.020372 18:0.760862 19:8167.191971 20:8516.415987 21:8841.000000 22:8516.415987 23:8841.000000 24:0.665305 25:0.000005 26:0.003322 27:0.189530 28:0.000220 29:0.000000 30:0.000774 31:0.000215 32:0.006768 33:0.133861 34:0.000000
7 1:8.000000 2:249.000000 3:3.141593 4:0.198541 5:440.000000 6:0.162794 7:0.000000 8:0.460988 9:-0.398456 10:0.119663 11:0.160126 12:-0.018365 13:-0.067233 14:0.509180 15:-0.018537 16:0.045335 17:-0.058218 18:0.748971 19:996.262858 20:960.073420 21:768.000000 22:960.073420 23:768.000000 24:0.004306 25:0.000000 26:0.486860 27:0.004811 28:0.092583 29:0.098937 30:0.000544 31:0.000005 32:0.000824 33:0.009951 34:0.301178
7 1:7.000000 2:-173.000000 3:1.291544 4:0.251311 5:211.000000 6:0.110362 7:0.193015 8:-2.135034 9:0.882553 10:-1.554408 11:-2.060410 12:-1.783176 13:-1.433157 14:0.257976 15:0.332738 16:-0.819608 17:-0.102290 18:0.831630 19:9435.003858 20:12251.289842 21:6921.000000 22:12251.289842 23:6921.000000 24:0.466918 25:0.022098 26:0.206489 27:0.001820 28:0.000065 29:0.046860 30:0.031742 31:0.120203 32:0.072933 33:0.000285 34:0.030587
7 1:11.000000 2:-28.000000 3:1.553343 4:0.521753 5:280.000000 6:0.230573 7:0.559091 8:0.066456 9:-0.300875 10:-1.155610 11:-0.727644 12:1.184507 13:-0.387253 14:-0.937194 15:0.452873 16:0.886034 17:0.698469 18:0.759964 19:7102.586341 20:10338.672989 21:3871.000000 22:10338.672989 23:3871.000000 24:0.145296 25:0.000005 26:0.250345 27:0.143035 28:0.342792 29:0.000000 30:0.024974 31:0.000025 32:0.000040 33:0.035220 34:0.058268
7 1:2.000000 2:107.000000 3:2.792527 4:0.108146 5:344.000000 6:0.108714 7:0.553047 8:0.382717 9:-0.016223 10:-0.087779 11:-0.806300 12:0.802308 13:-0.335949 14:1.362330 15:0.808082 16:-0.669474 17:1.003698 18:0.791774 19:983.458793 20:638.166450 21:1022.000000 22:638.166450 23:1022.000000 24:0.183853 25:0.000000 26:0.691095 27:0.025723 28:0.017739 29:0.040932 30:0.000955 31:0.000000 32:0.000090 33:0.031063 34:0.008549
7 1:7.000000 2:46.000000 3:3.141593 4:0.279978 5:117.000000 6:0.148909 7:0.559091 8:0.104619 9:0.114292 10:-0.151137 11:0.455900 12:-0.030787 13:-0.057185 14:-0.073392 15:0.012431 16:0.207220 17:0.246413 18:0.776099 19:3423.922378 20:3362.139468 21:3214.000000 22:3362.139468 23:3214.000000 24:0.265595 25:0.000610 26:0.039402 27:0.474461 28:0.219116 29:0.000000 30:0.000105 31:0.000000 32:0.000065 33:0.000085 34:0.000560
7 1:4.000000 2:176.000000 3:1.483530 4:0.150942 5:220.000000 6:0.124484 7:0.000000 8:2.853020 9:6.286290 10:-2.626249 11:1.125770 12:2.889250 13:-2.583922 14:-1.263962 15:6.702750 16:-5.421697 17:1.285491 18:0.714834 19:1368.557025 20:1609.534852 21:1027.000000 22:1609.534852 23:1027.000000 24:0.087915 25:0.000000 26:0.002684 27:0.360070 28:0.291609 29:0.000000 30:0.000000 31:0.254337 32:0.003280 33:0.000105 34:0.000000
7 1:5.000000 2:173.000000 3:2.914700 4:0.210230 5:241.000000 6:0.237181 7:0.559091 8:3.688811 9:-2.523542 10:-2.760738 11:-3.615060 12:1.833526 13:1.636334 14:-2.985017 15:0.189082 16:1.039281 17:-0.084717 18:0.759566 19:604.661293 20:182.602200 21:760.000000 22:182.602200 23:760.000000 24:0.671666 25:0.024257 26:0.000766 27:0.125326 28:0.176203 29:0.000000 30:0.000000 31:0.001782 32:0.000000 33:0.000000 34:0.000000
7 1:2.000000 2:214.000000 3:3.141593 4:0.122719 5:251.000000 6:0.192534 7:0.432942 8:-0.376306 9:-0.074614 10:-0.401904 11:-0.062840 12:-0.137140 13:0.099305 14:-0.523525 15:0.058317 16:-0.058236 17:0.170968 18:0.691659 19:39273.390596 20:42964.226808 21:40259.000000 22:42964.226808 23:40259.000000 24:0.247044 25:0.000040 26:0.270574 27:0.250380 28:0.002212 29:0.009038 30:0.019555 31:0.002307 32:0.011485 33:0.159890 34:0.027475
7 1:1.000000 2:128.000000 3:3.141593 4:0.068917 5:0.000000 6:0.000000 7:0.000000 8:-1.311766 9:0.605057 10:0.138352 11:-0.500548 12:-0.122958 13:-0.522074 14:-1.043681 15:0.823243 16:-0.348398 17:-0.952128 18:0.765399 19:55.734997 20:15.059975 21:72.000000 22:15.059975 23:72.000000 24:0.028905 25:0.002249 26:0.037982 27:0.736652 28:0.000010 29:0.000000 30:0.003969 31:0.000040 32:0.000000 33:0.190193 34:0.000000
7 1:3.000000 2:237.000000 3:3.141593 4:0.070420 5:0.000000 6:0.000000 7:0.559091 8:-7.003430 9:2.078462 10:-5.516653 11:1.105826 12:-2.753096 13:7.352846 14:-1.390920 15:-1.409926 16:-3.176014 17:-1.847000 18:0.799610 19:2185.073661 20:1490.937547 21:2563.000000 22:1490.937547 23:2563.000000 24:0.159411 25:0.000000 26:0.000000 27:0.000045 28:0.695280 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.145265
7 1:2.000000 2:95.000000 3:3.141593 4:0.103931 5:0.000000 6:0.000000 7:0.000000 8:-0.219662 9:-0.202569 10:-0.209269 11:-0.226441 12:0.267944 13:-0.259382 14:-0.184122 15:-0.548817 16:-0.529344 17:0.292522 18:0.794828 19:0.000000 20:0.000000 21:0.000000 22:0.000000 23:0.000000 24:0.392200 25:0.000000 26:0.000000 27:0.607800 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000
7 1:6.000000 2:134.000000 3:3.141593 4:0.154546 5:364.000000 6:0.123944 7:0.000000 8:1.384373 9:2.087860 10:-1.018925 11:1.426149 12:-1.459531 13:1.691450 14:-2.805341 15:3.718237 16:1.792592 17:-2.911134 18:0.745583 19:4064.089539 20:2850.100311 21:4453.000000 22:2850.100311 23:4453.000000 24:0.006319 25:0.918077 26:0.000000 27:0.040622 28:0.000000 29:0.000000 30:0.001862 31:0.004038 32:0.000000 33:0.029081 34:0.000000
7 1:2.000000 2:102.000000 3:3.141593 4:0.072393 5:188.000000 6:0.114842 7:0.000000 8:0.361021 9:-0.752340 10:0.694624 11:-0.905574 12:-0.578729 13:1.432781 14:0.259490 15:-0.233653 16:-1.663772 17:-0.256038 18:0.752053 19:3856.135852 20:6590.621656 21:1350.000000 22:6590.621656 23:1350.000000 24:0.306713 25:0.000000 26:0.212576 27:0.010671 28:0.308432 29:0.046744 30:0.001574 31:0.000020 32:0.053751 33:0.023622 34:0.035897
7 1:7.000000 2:135.000000 3:3.141593 4:0.257058 5:147.000000 6:0.137193 7:57.654152 8:0.991221 9:1.233877 10:-0.898122 11:0.744593 12:1.087395 13:1.614687 14:0.581193 15:0.585146 16:-1.687392 17:-0.895862
bu7 1:5.000000 2:111.000000 3:3.141593 4:0.108748 5:0.000000 6:0.000000 7:0.559091 8:0.222628 9:2.367988 10:0.928873 11:0.167871 12:0.578949 13:-0.805800 14:1.028651 15:-0.012241 16:-3.037549 17:-0.705229 18:0.000000 19:3314.134034 20:3497.679245 21:2603.000000 22:3497.679245 23:2603.000000 24:0.332450 25:0.000000 26:0.566142 27:0.016050 28:0.033441 29:0.002430 30:0.000480 31:0.000010 32:0.009080 33:0.033611 34:0.006305
7 1:3.000000 2:105.000000 3:2.338741 4:0.163200 5:83.000000 6:0.189443 7:0.559091 8:-1.755777 9:4.703328 10:-1.915274 11:0.779441 12:-3.581634 13:3.216851 14:1.226223 15:3.213877 16:0.784485 17:4.361105 18:0.000000 19:2803.555761 20:4088.135782 21:1308.000000 22:4088.135782 23:1308.000000 24:0.733831 25:0.000000 26:0.227793 27:0.005065 28:0.000485 29:0.002542 30:0.000190 31:0.000025 32:0.009449 33:0.005480 34:0.015139
7 1:9.000000 2:160.000000 3:3.141593 4:0.191681 5:199.000000 6:0.205558 7:0.493371 8:-0.700469 9:-0.323245 10:-0.434917 11:-0.646921 12:-0.189856 13:0.146716 14:-0.047039 15:0.722062 16:0.640696 17:0.978200 18:0.000000 19:11924.546994 20:12535.546874 21:9036.000000 22:12535.546874 23:9036.000000 24:0.447238 25:0.091180 26:0.061365 27:0.144914 28:0.000035 29:0.000000 30:0.153149 31:0.031130 32:0.002070 33:0.068920 34:0.000000
7 1:1.000000 2:240.000000 3:3.141593 4:0.074760 5:0.000000 6:0.000000 7:0.559091 8:-4.024501 9:1.827490 10:-3.989006 11:-3.363588 12:3.021248 13:-3.621240 14:2.472977 15:-4.055711 16:1.207879 17:-1.466570 18:0.000000 19:2271.457949 20:2624.200682 21:1847.000000 22:2624.200682 23:1847.000000 24:0.774768 25:0.000110 26:0.013029 27:0.008114 28:0.141016 29:0.000000 30:0.000000 31:0.003385 32:0.000000 33:0.009639 34:0.049940
7 1:3.000000 2:143.000000 3:3.141593 4:0.109011 5:275.000000 6:0.143403 7:0.559091 8:-0.065192 9:0.324898 10:0.215940 11:-0.078040 12:-0.009295 13:-0.121711 14:0.203223 15:0.182423 16:-0.237400 17:0.286084 18:0.000000 19:5888.091541 20:5297.346284 21:6381.000000 22:5297.346284 23:6381.000000 24:0.195152 25:0.006790 26:0.036822 27:0.115532 28:0.010817 29:0.000000 30:0.000110 31:0.000380 32:0.000000 33:0.433021 34:0.201377
7 1:6.000000 2:58.000000 3:3.124139 4:0.233528 5:243.000000 6:0.146733 7:0.559091 8:-2.143874 9:-1.189439 10:-0.656430 11:-3.198385 12:-2.394191 13:-2.019563 14:2.406424 15:1.642603 16:-2.948821 17:-2.807069 18:0.000000 19:3297.413603 20:1293.275372 21:4800.000000 22:1293.275372 23:4800.000000 24:0.448282 25:0.000000 26:0.182811 27:0.000005 28:0.003584 29:0.105943 30:0.000075 31:0.000135 32:0.027188 33:0.000005 34:0.231971
7 1:2.000000 2:216.000000 3:3.141593 4:0.095380 5:349.000000 6:0.118338 7:0.530783 8:-1.685881 9:-0.570841 10:0.856384 11:0.571100 12:0.353064 13:0.073742 14:0.600526 15:-0.243830 16:0.035885 17:-0.587502 18:0.000000 19:270.825424 20:259.784573 21:251.000000 22:259.784573 23:251.000000 24:0.404744 25:0.195218 26:0.000000 27:0.398085 28:0.000495 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.001459 34:0.000000
7 1:4.000000 2:144.000000 3:3.141593 4:0.212339 5:262.000000 6:0.145431 7:0.500066 8:-0.244684 9:0.168674 10:-1.110283 11:-1.750158 12:0.622502 13:-1.005152 14:-0.426153 15:-0.816331 16:-0.459618 17:-0.005555 18:0.000000 19:7818.845313 20:10038.473485 21:5196.000000 22:10038.473485 23:5196.000000 24:0.048267 25:0.000000 26:0.000000 27:0.011718 28:0.914819 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.025196 34:0.000000
7 1:2.000000 2:254.000000 3:3.141593 4:0.082520 5:0.000000 6:0.000000 7:0.371844 8:-0.509139 9:0.100275 10:-0.170242 11:0.099904 12:0.190044 13:0.961070 14:-0.041477 15:0.562284 16:-0.513263 17:0.540817 18:0.000000 19:135.833860 20:122.362299 21:112.000000 22:122.362299 23:112.000000 24:0.450829 25:0.000000 26:0.085492 27:0.262049 28:0.000000 29:0.000000 30:0.172946 31:0.028684 32:0.000000 33:0.000000 34:0.000000
7 1:2.000000 2:164.000000 3:3.141593 4:0.112783 5:129.000000 6:0.192892 7:0.193015 8:0.246265 9:0.022622 10:0.015714 11:0.084628 12:-0.249012 13:-0.052139 14:-0.264147 15:-0.430943 16:-0.078745 17:-0.150217 18:0.000000 19:3403.126016 20:2274.056258 21:4183.000000 22:2274.056258 23:4183.000000 24:0.112047 25:0.020114 26:0.475159 27:0.162300 28:0.180227 29:0.000000 30:0.000005 31:0.000155 32:0.000000 33:0.000115 34:0.049878
7 1:7.000000 2:209.000000 3:3.141593 4:0.108300 5:306.000000 6:0.165770 7:0.559091 8:0.395954 9:0.126823 10:0.197217 11:-0.247040 12:-0.012417 13:-0.194930 14:-0.319218 15:-0.063831 16:0.542499 17:-0.213162 18:0.000000 19:5401.251151 20:4653.532343 21:4924.000000 22:4653.532343 23:4924.000000 24:0.634328 25:0.001358 26:0.000000 27:0.321768 28:0.000000 29:0.000000 30:0.000000 31:0.000055 32:0.000000 33:0.042491 34:0.000000
7 1:1.000000 2:-164.000000 3:3.036873 4:0.056943 5:452.000000 6:0.199451 7:0.559091 8:0.053900 9:-0.159719 10:-0.043112 11:0.353991 12:-0.207879 13:0.086520 14:-0.091412 15:0.041981 16:-0.234254 17:-0.034723 18:0.000000 19:239.321710 20:41.414932 21:464.000000 22:41.414932 23:464.000000 24:0.294856 25:0.000000 26:0.193981 27:0.278172 28:0.004900 29:0.000000 30:0.000525 31:0.000000 32:0.000000 33:0.227567 34:0.000000
7 1:3.000000 2:105.000000 3:3.141593 4:0.135095 5:276.000000 6:0.167439 7:0.559091 8:-0.787988 9:2.157512 10:2.091223 11:-2.516029 12:1.602192 13:0.710557 14:0.686045 15:1.982807 16:0.917072 17:-0.494982 18:0.000000 19:44090.605447 20:44990.793475 21:36214.000000 22:44990.793475 23:36214.000000 24:0.598742 25:0.001408 26:0.000000 27:0.366910 28:0.000000 29:0.000000 30:0.002715 31:0.006749 32:0.000000 33:0.023476 34:0.000000
7 1:5.000000 2:77.000000 3:3.141593 4:0.120892 5:80.000000 6:0.158916 7:0.544690 8:0.430656 9:-0.336345 10:-0.091746 11:0.820537 12:-0.026689 13:0.008432 14:0.093222 15:0.264733 16:-0.142259 17:0.289679 18:0.000000 19:1227.078539 20:1602.004864 21:789.000000 22:1602.004864 23:789.000000 24:0.656788 25:0.000000 26:0.249805 27:0.028291 28:0.000025 29:0.000000 30:0.029857 31:0.000115 32:0.000160 33:0.034959 34:0.000000
7 1:6.000000 2:32.000000 3:1.588250 4:0.365301 5:0.000000 6:0.000000 7:0.559091 8:4.237083 9:-0.056446 10:0.003786 11:-0.985522 12:2.200738 13:2.392789 14:-2.967613 15:1.665263 16:0.082855 17:2.842703 18:0.000000 19:2456.558291 20:973.250899 21:3254.000000 22:973.250899 23:3254.000000 24:0.199031 25:0.000000 26:0.056528 27:0.000924 28:0.544670 29:0.000000 30:0.000000 31:0.000005 32:0.000000 33:0.007453 34:0.191389
7 1:5.000000 2:181.000000 3:3.141593 4:0.127598 5:395.000000 6:0.151759 7:0.193015 8:-0.471063 9:0.162507 10:0.156568 11:0.009933 12:0.108712 13:0.037561 14:0.225091 15:0.124170 16:0.089519 17:-0.454047 18:0.000000 19:14144.467006 20:12620.259235 21:18878.000000 22:12620.259235 23:18878.000000 24:0.412129 25:0.000015 26:0.211526 27:0.003137 28:0.023936 29:0.000075 30:0.000365 31:0.000205 32:0.000035 33:0.002313 34:0.346265
7 1:3.000000 2:175.000000 3:3.141593 4:0.169882 5:408.000000 6:0.155906 7:0.559091 8:-0.237406 9:-0.468503 10:0.255692 11:0.218049 12:-0.494172 13:-0.419226 14:-0.129430 15:0.051110 16:0.064032 17:-0.039477 18:0.000000 19:2965.808308 20:2326.766172 21:3139.000000 22:2326.766172 23:3139.000000 24:0.616825 25:0.000000 26:0.000000 27:0.287023 28:0.078606 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.017546 34:0.000000
7 1:6.000000 2:70.000000 3:3.141593 4:0.197451 5:300.000000 6:0.216798 7:122.563723 8:-0.885583 9:-1.418538 10:-0.032164 11:-0.119059 12:0.223848 13:0.200156 14:-1.227818 15:0.242307 16:-1.362196 17:0.394584 18:0.000000 19:0.000000 20:0.000000 21:0.000000 22:0.000000 23:0.000000 24:0.000000 25:0.000000 26:0.000000 27:0.000000 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000000 34:0.000000
7 1:2.000000 2:209.000000 3:3.141593 4:0.075305 5:0.000000 6:0.000000 7:0.559091 8:0.030912 9:1.134703 10:-1.347706 11:-1.459154 12:0.644246 13:0.505554 14:-1.661111 15:-1.551377 16:-0.034744 17:-0.127556 18:0.000000 19:1131.127431 20:489.449195 21:1503.000000 22:489.449195 23:1503.000000 24:0.883322 25:0.000000 26:0.000000 27:0.116668 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.000010 34:0.000000
7 1:1.000000 2:60.000000 3:3.071779 4:0.051025 5:0.000000 6:0.000000 7:0.103253 8:-4.364525 9:8.636849 10:-15.414597 11:15.521237 12:-15.176016 13:-10.827608 14:-14.911423 15:-12.227384 16:20.579503 17:11.111737 18:0.000000 19:19.520987 20:1.882497 21:29.000000 22:1.882497 23:29.000000 24:0.303940 25:0.000000 26:0.452193 27:0.000000 28:0.000070 29:0.078459 30:0.000000 31:0.000000 32:0.045405 33:0.000470 34:0.119462
7 1:2.000000 2:179.000000 3:3.124139 4:0.107459 5:0.000000 6:0.000000 7:0.559091 8:0.262890 9:0.367534 10:-0.216510 11:-0.008712 12:-0.610988 13:-0.353369 14:0.047050 15:-0.330363 16:0.523011 17:0.412912 18:0.000000 19:2124.734341 20:1359.162764 21:3920.000000 22:1359.162764 23:3920.000000 24:0.296792 25:0.323323 26:0.022513 27:0.071366 28:0.273764 29:0.000000 30:0.000315 31:0.000000 32:0.000000 33:0.001817 34:0.010110
7 1:4.000000 2:147.000000 3:3.141593 4:0.073577 5:0.000000 6:0.000000 7:0.559091 8:-0.118054 9:-1.109280 10:0.329191 11:-0.283246 12:0.219492 13:-0.014590 14:-0.572811 15:-0.292420 16:-0.089082 17:-0.055298 18:0.000000 19:4516.437412 20:4365.510317 21:5535.000000 22:4365.510317 23:5535.000000 24:0.674690 25:0.193007 26:0.000000 27:0.040135 28:0.000000 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.092168 34:0.000000
7 1:5.000000 2:172.000000 3:3.141593 4:0.138070 5:436.000000 6:0.140305 7:0.371844 8:-0.202987 9:0.491888 10:-0.186372 11:0.140710 12:-0.202946 13:-0.216874 14:-0.303823 15:0.097516 16:-0.543246 17:-0.241466 18:0.000000 19:5843.270000 20:4918.964406 21:7102.000000 22:4918.964406 23:7102.000000 24:0.046577 25:0.000000 26:0.041691 27:0.292120 28:0.090456 29:0.000000 30:0.002729 31:0.000000 32:0.000000 33:0.523744 34:0.002684
7 1:2.000000 2:300.000000 3:3.141593 4:0.108512 5:175.000000 6:0.192196 7:0.371844 8:0.698237 9:0.765782 10:-0.378565 11:-0.374015 12:0.316428 13:-0.213080 14:-0.379536 15:-0.582130 16:-0.801648 17:-0.415655 18:0.000000 19:3015.276503 20:5121.391575 21:2125.000000 22:5121.391575 23:2125.000000 24:0.451567 25:0.000000 26:0.081301 27:0.267643 28:0.100936 29:0.000000 30:0.000546 31:0.000025 32:0.003779 33:0.093839 34:0.000365
7 1:11.000000 2:-2.000000 3:3.141593 4:0.469465 5:349.000000 6:0.198951 7:0.559091 8:0.095370 9:-0.030915 10:0.128206 11:0.077241 12:-0.057895 13:-0.088724 14:-0.006269 15:0.149695 16:-0.206841 17:0.165169 18:0.000000 19:6545.273820 20:6340.249568 21:7229.000000 22:6340.249568 23:7229.000000 24:0.601765 25:0.000000 26:0.001803 27:0.228341 28:0.001109 29:0.000000 30:0.001234 31:0.000080 32:0.044897 33:0.120772 34:0.000000
7 1:3.000000 2:243.000000 3:3.141593 4:0.108987 5:526.000000 6:0.114992 7:0.000000 8:0.130917 9:0.730952 10:-0.061303 11:0.202553 12:0.051862 13:-0.403084 14:0.154501 15:0.597662 16:0.822275 17:0.777242 18:0.000000 19:5550.975072 20:3821.468712 21:8372.000000 22:3821.468712 23:8372.000000 24:0.002105 25:0.000140 26:0.201750 27:0.052260 28:0.142526 29:0.012989 30:0.026232 31:0.000000 32:0.005284 33:0.551385 34:0.005329
7 1:5.000000 2:303.000000 3:3.141593 4:0.147396 5:128.000000 6:0.271724 7:0.000000 8:1.021413 9:-0.034608 10:0.459707 11:3.149432 12:-2.882033 13:-1.351410 14:-2.698621 15:-0.330449 16:0.035526 17:0.043660 18:0.000000 19:5855.221538 20:10057.298454 21:2100.000000 22:10057.298454 23:2100.000000 24:0.004842 25:0.000000 26:0.101499 27:0.061233 28:0.802435 29:0.000000 30:0.000005 31:0.000000 32:0.000000 33:0.028186 34:0.001801
7 1:4.000000 2:113.000000 3:3.141593 4:0.130213 5:236.000000 6:0.244977 7:0.432942 8:-0.077222 9:0.193117 10:-0.586225 11:1.077861 12:0.676132 13:-0.358244 14:-0.844653 15:-1.433396 16:-0.596839 17:0.659418 18:0.000000 19:4651.156610 20:4836.134543 21:4516.000000 22:4836.134543 23:4516.000000 24:0.427661 25:0.000000 26:0.007542 27:0.493454 28:0.001026 29:0.000000 30:0.003388 31:0.007151 32:0.000000 33:0.059748 34:0.000030
7 1:11.000000 2:156.000000 3:3.141593 4:0.269553 5:197.000000 6:0.121525 7:0.559091 8:-0.007054 9:0.236190 10:-0.360925 11:0.206324 12:0.174453 13:-0.426571 14:-0.184805 15:0.579773 16:1.896445 17:-1.150845 18:0.000000 19:705.133189 20:545.924102 21:672.000000 22:545.924102 23:672.000000 24:0.645724 25:0.000000 26:0.299245 27:0.023954 28:0.000070 29:0.000000 30:0.027790 31:0.000290 32:0.002746 33:0.000180 34:0.000000
7 1:5.000000 2:135.000000 3:2.024582 4:0.173986 5:0.000000 6:0.000000 7:0.000000 8:-0.036727 9:-0.048303 10:0.027025 11:0.082314 12:0.032964 13:-0.060707 14:-0.079604 15:0.045201 16:-0.056924 17:0.207198 18:0.000000 19:4291.197943 20:3753.698824 21:4845.000000 22:3753.698824 23:4845.000000 24:0.145066 25:0.000015 26:0.095591 27:0.000369 28:0.277983 29:0.007103 30:0.000000 31:0.000389 32:0.000429 33:0.404616 34:0.068438
7 1:7.000000 2:99.000000 3:3.141593 4:0.168930 5:331.000000 6:0.126361 7:0.559091 8:-1.053310 9:-0.311461 10:0.348065 11:-0.613409 12:-1.794770 13:-0.404045 14:0.623909 15:-1.112675 16:-0.175695 17:-1.601788 18:0.000000 19:2060.590820 20:2594.080732 21:1128.000000 22:2594.080732 23:1128.000000 24:0.413487 25:0.000000 26:0.144534 27:0.437370 28:0.004504 29:0.000000 30:0.000015 31:0.000015 32:0.000000 33:0.000070 34:0.000005
7 1:2.000000 2:137.000000 3:3.141593 4:0.109676 5:197.000000 6:0.133198 7:0.456936 8:-0.523714 9:0.234724 10:-1.624365 11:-0.001323 12:0.482610 13:-1.383049 14:1.194632 15:-2.069823 16:-1.013830 17:-1.180520 18:0.000000 19:5988.545783 20:5481.830980 21:5902.000000 22:5481.830980 23:5902.000000 24:0.392220 25:0.016271 26:0.013494 27:0.002008 28:0.517475 29:0.018668 30:0.000494 31:0.007686 32:0.021245 33:0.000055 34:0.010383
7 1:4.000000 2:-5.000000 3:0.436332 4:0.157593 5:0.000000 6:0.000000 7:0.559091 8:4.236477 9:-4.979864 10:6.204520 11:2.909085 12:-1.588297 13:-7.104227 14:3.452811 15:5.427328 16:-8.764029 17:-5.288931 18:0.000000 19:6576.451858 20:10833.769674 21:4410.000000 22:10833.769674 23:4410.000000 24:0.175235 25:0.000060 26:0.289609 27:0.003745 28:0.093448 29:0.351006 30:0.000090 31:0.000080 32:0.014125 33:0.005955 34:0.066647
7 1:6.000000 2:181.000000 3:3.141593 4:0.171786 5:221.000000 6:0.163359 7:0.559091 8:0.016102 9:-0.195328 10:-0.038203 11:-0.093216 12:0.077314 13:-0.134718 14:0.063513 15:0.244731 16:-0.084144 17:0.094727 18:0.000000 19:13469.226394 20:8572.125901 21:18646.000000 22:8572.125901 23:18646.000000 24:0.260317 25:0.094907 26:0.036513 27:0.221149 28:0.064734 29:0.000816 30:0.029577 31:0.013346 32:0.001412 33:0.264438 34:0.012790
7 1:2.000000 2:48.000000 3:3.141593 4:0.114711 5:223.000000 6:0.156127 7:0.359728 8:-2.833208 9:0.213077 10:-0.438401 11:0.246265 12:3.098436 13:0.783235 14:-0.764285 15:0.190099 16:1.918970 17:-0.169095 18:0.000000 19:1976.035383 20:2117.809015 21:1701.000000 22:2117.809015 23:1701.000000 24:0.586062 25:0.411856 26:0.000000 27:0.000831 28:0.000000 29:0.000000 30:0.000000 31:0.001136 32:0.000000 33:0.000115 34:0.000000
7 1:2.000000 2:131.000000 3:1.745329 4:0.096609 5:0.000000 6:0.000000 7:0.559091 8:-0.641770 9:1.113820 10:0.395053 11:-0.340202 12:0.750665 13:0.739671 14:1.110906 15:-0.343770 16:-0.952654 17:-0.157101 18:0.000000 19:1557.250196 20:1938.971810 21:1021.000000 22:1938.971810 23:1021.000000 24:0.439997 25:0.000000 26:0.286208 27:0.000160 28:0.000010 29:0.002568 30:0.000015 31:0.000090 32:0.002648 33:0.075413 34:0.192890
7 1:7.000000 2:153.000000 3:3.141593 4:0.208701 5:330.000000 6:0.140930 7:0.559091 8:-0.112157 9:0.106953 10:-0.091133 11:0.157372 12:0.052177 13:0.194112 14:-0.141517 15:-0.135981 16:0.053500 17:-0.061504 18:0.000000 19:8446.934275 20:9913.228689 21:6557.000000 22:9913.228689 23:6557.000000 24:0.225023 25:0.190909 26:0.000000 27:0.001510 28:0.296000 29:0.000000 30:0.000010 31:0.000030 32:0.000000 33:0.286518 34:0.000000
7 1:4.000000 2:-28.000000 3:3.141593 4:0.248971 5:429.000000 6:0.249638 7:0.000000 8:0.842045 9:1.339792 10:0.441668 11:0.486863 12:-1.228111 13:-1.107870 14:0.091764 15:-0.534195 16:1.998816 17:-2.158665 18:0.000000 19:1773.906572 20:425.444300 21:2310.000000 22:425.444300 23:2310.000000 24:0.004873 25:0.001893 26:0.000916 27:0.697496 28:0.000666 29:0.000000 30:0.042778 31:0.002474 32:0.000000 33:0.248883 34:0.000020
7 1:3.000000 2:30.000000 3:3.141593 4:0.179334 5:329.000000 6:0.163337 7:0.559091 8:0.027672 9:0.268721 10:-0.002698 11:0.266231 12:0.218472 13:0.034006 14:0.099144 15:0.000901 16:0.016900 17:0.117442 18:0.000000 19:2880.720577 20:3113.649877 21:1999.000000 22:3113.649877 23:1999.000000 24:0.472913 25:0.000000 26:0.000000 27:0.299920 28:0.002064 29:0.000000 30:0.000000 31:0.000000 32:0.000000 33:0.225104 34:0.000000
7 1:3.000000 2:112.000000 3:3.124139 4:0.117612 5:157.000000 6:0.177314 7:0.559091 8:-1.007642 9:-0.415487 10:-0.307302 11:-0.977327 12:0.584268 13:0.573044 14:-1.014337 15:-0.183488 16:-0.583893 17:0.345338 18:0.000000 19:5205.095942 20:3379.081940 21:6540.000000 22:3379.081940 23:6540.000000 24:0.557472 25:0.367146 26:0.003729 27:0.034472 28:0.000220 29:0.000720 30:0.000000 31:0.000130 32:0.001785 33:0.026949 34:0.007378
7 1:4.000000 2:97.000000 3:3.141593 4:0.102312 5:0.000000 6:0.000000 7:0.559091 8:0.132608 9:-0.131867 10:-0.105455 11:-0.147220 12:-0.084141 13:0.099679 14:-0.025393 15:-0.030002 16:0.119389 17:-0.031280 18:0.000000 19:987.650948 20:1720.602169 21:200.000000 22:1720.602169 23:200.000000 24:0.161495 25:0.000000 26:0.391642 27:0.432043 28:0.000175 29:0.000000 30:0.002046 31:0.001356 32:0.011244 33:0.000000 34:0.000000
